atoll,region,species,mean,lower005,upper095
Redlick,Melanesia,Thalasseus_bengalensis,0.05487325990687797,0.010164141005542715,0.14642871015532807
Redlick,Melanesia,Phaethon_lepturus,0.12334960103490043,0.02620518954518065,0.3014374953174814
Redlick,Melanesia,Phaethon_rubricauda,0.19677452324501013,0.049738445337038494,0.4368591862383724
Redlick,Melanesia,Phoebastria_immutabilis,0.06669350429184097,0.01008162413245664,0.1897963086815622
Redlick,Melanesia,Phoebastria_nigripes,0.062374786921340436,0.010574234009742039,0.16953426117374243
Redlick,Melanesia,Phoebastria_albatrus,0.08900322514439005,0.01364123606029685,0.24785569896143342
Redlick,Melanesia,Nesofregetta_fuliginosa,0.05668172442287258,0.010461946922664311,0.14571369160340203
Redlick,Melanesia,Hydrobates_tristrami,0.037325829248340825,0.006248732163996262,0.10026813345089865
Redlick,Melanesia,Pterodroma_neglecta,0.0394544427716752,0.006583751183134883,0.11045405433357913
Redlick,Melanesia,Pterodroma_heraldica,0.05351616722473001,0.009688338322845403,0.14304196343440737
Redlick,Melanesia,Pterodroma_ultima,0.045313519281233665,0.0059977593542556535,0.13385766666437238
Redlick,Melanesia,Pterodroma_hypoleuca,0.02715733136185785,0.004385324200781733,0.07526869714078985
Redlick,Melanesia,Pterodroma_alba,0.03068049523834962,0.004752066180602822,0.08600112343850579
Redlick,Melanesia,Bulweria_bulwerii,0.04292788058295267,0.005637687995069188,0.12574859880325123
Redlick,Melanesia,Ardenna_pacifica,0.07442628018657704,0.01620641226646581,0.17926416482789742
Redlick,Melanesia,Puffinus_nativitatis,0.017338723291677852,0.002749976546217372,0.04828758812128478
Redlick,Melanesia,Puffinus_bailloni,0.04946467377889389,0.008881273490248422,0.12914529851939532
Redlick,Melanesia,Fregata_ariel,0.31651436187525306,0.0925650574544335,0.6215266475972228
Redlick,Melanesia,Fregata_minor,0.1372292427198445,0.028927061885924452,0.3346288318056291
Redlick,Melanesia,Sula_dactylatra,0.2376478986166845,0.0448196348633452,0.5487069066826379
Redlick,Melanesia,Sula_granti,0.13399515000168027,0.0198588727690133,0.3603918539472794
Redlick,Melanesia,Sula_leucogaster,0.38865190916298037,0.12908463255388866,0.7007338298899085
Redlick,Melanesia,Sula_sula,0.17244802616779561,0.04022996356210033,0.396956949777328
Rekareka,Polynesia,Anous_stolidus,0.9452751455757465,0.8853934883168361,0.9821232484089715
Rekareka,Polynesia,Anous_minutus,0.8548603503549035,0.7295067375558542,0.9411463133081379
